Date,old_Latitude,old_Longitude,Temperature_at_atm,temp_celsius,temp_fahrenheit,new_Longitude
01-09-2016,25.5,263.12,299.9,26.75,80.14999999999992,-96.88
01-09-2016,26.5,260.62,296.58,23.430000000000007,74.17399999999992,-99.38
01-09-2016,26.5,261.88,297.89,24.74000000000001,76.53199999999998,-98.12
01-09-2016,26.5,263.12,299.67,26.52000000000004,79.73600000000005,-96.88
01-09-2016,27.5,260.62,296.82,23.670000000000016,74.60599999999994,-99.38
01-09-2016,27.5,261.88,297.5,24.350000000000023,75.82999999999998,-98.12
01-09-2016,27.5,263.12,299.21,26.060000000000002,78.90799999999996,-96.88
01-10-2016,24.5,260.62,291.32,18.170000000000016,64.70599999999996,-99.38
01-10-2016,24.5,261.88,295.27,22.120000000000005,71.81599999999997,-98.12
01-10-2016,24.5,263.12,297.6,24.450000000000045,76.01000000000005,-96.88
01-10-2016,25.5,260.62,292.86,19.710000000000036,67.47800000000001,-99.38
01-10-2016,25.5,261.88,295.3,22.150000000000034,71.87000000000006,-98.12
01-10-2016,25.5,263.12,297.03,23.879999999999995,74.98399999999998,-96.88
01-10-2016,26.5,260.62,293.92,20.77000000000004,69.38600000000002,-99.38
01-10-2016,26.5,261.88,294.47,21.32000000000005,70.37600000000003,-98.12
01-10-2016,26.5,263.12,296.44,23.29000000000002,73.92199999999997,-96.88
01-10-2016,27.5,260.62,293.16,20.010000000000048,68.01800000000009,-99.38
01-10-2016,27.5,261.88,293.14,19.99000000000001,67.98200000000003,-98.12
01-10-2016,27.5,263.12,295.24,22.090000000000032,71.762,-96.88
01-11-2016,24.5,260.62,289.72,16.57000000000005,61.82600000000008,-99.38
01-11-2016,24.5,261.88,293.75,20.600000000000023,69.07999999999998,-98.12
01-11-2016,24.5,263.12,296.52,23.370000000000005,74.06599999999997,-96.88
01-11-2016,25.5,260.62,290.98,17.83000000000004,64.094,-99.38
01-11-2016,25.5,261.88,293.66,20.510000000000048,68.91800000000006,-98.12
01-11-2016,25.5,263.12,295.87,22.720000000000027,72.89600000000002,-96.88
01-11-2016,26.5,260.62,291.54,18.390000000000043,65.10200000000003,-99.38
01-11-2016,26.5,261.88,292.75,19.600000000000023,67.28000000000003,-98.12
01-11-2016,26.5,263.12,295.01,21.860000000000014,71.34800000000001,-96.88
01-11-2016,27.5,260.62,290.91,17.760000000000048,63.96800000000002,-99.38
01-11-2016,27.5,261.88,291.58,18.430000000000007,65.17399999999992,-98.12
01-11-2016,27.5,263.12,293.79,20.640000000000043,69.15199999999999,-96.88
01-12-2016,24.5,260.62,282.43,9.28000000000003,48.70400000000001,-99.38
01-12-2016,24.5,261.88,285.48,12.330000000000041,54.19400000000002,-98.12
01-12-2016,24.5,263.12,290.9,17.75,63.94999999999999,-96.88
01-12-2016,25.5,260.62,282.39,9.240000000000009,48.63199999999995,-99.38
01-12-2016,25.5,261.88,284.88,11.730000000000018,53.113999999999976,-98.12
01-12-2016,25.5,263.12,289.79,16.640000000000043,61.952000000000055,-96.88
01-12-2016,26.5,260.62,282.77,9.620000000000005,49.315999999999974,-99.38
01-12-2016,26.5,261.88,284.07,10.920000000000016,51.656000000000006,-98.12
01-12-2016,26.5,263.12,288.61,15.460000000000036,59.82800000000003,-96.88
01-12-2016,27.5,260.62,281.91,8.760000000000048,47.76800000000003,-99.38
01-12-2016,27.5,261.88,282.69,9.54000000000002,49.17199999999997,-98.12
01-12-2016,27.5,263.12,286.33,13.180000000000007,55.72399999999999,-96.88
01-01-2017,24.5,260.62,283.05,9.900000000000034,49.81999999999999,-99.38
01-01-2017,24.5,261.88,286.6,13.450000000000045,56.21000000000009,-98.12
01-01-2017,24.5,263.12,290.54,17.390000000000043,63.30200000000008,-96.88
01-01-2017,25.5,260.62,283.84,10.689999999999998,51.24199999999996,-99.38
01-01-2017,25.5,261.88,285.69,12.54000000000002,54.571999999999946,-98.12
01-01-2017,25.5,263.12,289.22,16.07000000000005,60.9260000000001,-96.88
01-01-2017,26.5,260.62,284.25,11.100000000000023,51.98000000000002,-99.38
01-01-2017,26.5,261.88,284.79,11.640000000000043,52.952000000000055,-98.12
01-01-2017,26.5,263.12,288.09,14.939999999999998,58.891999999999996,-96.88
01-01-2017,27.5,260.62,283.64,10.490000000000009,50.88199999999995,-99.38
01-01-2017,27.5,261.88,283.92,10.770000000000039,51.386000000000024,-98.12
01-01-2017,27.5,263.12,286.33,13.180000000000007,55.72399999999999,-96.88
01-02-2017,24.5,260.62,286.98,13.830000000000041,56.89400000000006,-99.38
01-02-2017,24.5,261.88,290.8,17.650000000000034,63.77000000000004,-98.12
01-02-2017,24.5,263.12,292.49,19.340000000000032,66.81200000000007,-96.88
01-02-2017,25.5,260.62,288.38,15.230000000000018,59.414000000000044,-99.38
01-02-2017,25.5,261.88,290.21,17.060000000000002,62.70799999999991,-98.12
01-02-2017,25.5,263.12,291.7,18.55000000000001,65.38999999999993,-96.88
01-02-2017,26.5,260.62,288.97,15.82000000000005,60.476000000000056,-99.38
01-02-2017,26.5,261.88,289.09,15.939999999999998,60.69199999999995,-98.12
01-02-2017,26.5,263.12,290.88,17.730000000000018,63.914000000000044,-96.88
01-02-2017,27.5,260.62,287.92,14.770000000000039,58.58600000000007,-99.38
01-02-2017,27.5,261.88,288.25,15.100000000000023,59.18000000000001,-98.12
01-02-2017,27.5,263.12,290.05,16.900000000000034,62.420000000000016,-96.88
01-03-2017,24.5,260.62,288.69,15.54000000000002,59.97200000000004,-99.38
01-03-2017,24.5,261.88,292.24,19.090000000000032,66.36200000000002,-98.12
01-03-2017,24.5,263.12,293.61,20.460000000000036,68.82800000000003,-96.88
01-03-2017,25.5,260.62,290.12,16.970000000000027,62.54599999999999,-99.38
01-03-2017,25.5,261.88,292.09,18.939999999999998,66.09199999999993,-98.12
01-03-2017,25.5,263.12,292.92,19.77000000000004,67.58600000000007,-96.88
01-03-2017,26.5,260.62,291.55,18.400000000000034,65.12000000000006,-99.38
01-03-2017,26.5,261.88,291.38,18.230000000000018,64.81400000000002,-98.12
01-03-2017,26.5,263.12,292.29,19.140000000000043,66.45200000000006,-96.88
01-03-2017,27.5,260.62,290.32,17.170000000000016,62.906000000000006,-99.38
01-03-2017,27.5,261.88,290.13,16.980000000000018,62.56400000000002,-98.12
01-03-2017,27.5,263.12,291.26,18.110000000000014,64.59800000000001,-96.88
01-04-2017,24.5,260.62,292.34,19.189999999999998,66.54199999999997,-99.38
01-04-2017,24.5,261.88,295.65,22.5,72.49999999999994,-98.12
01-04-2017,24.5,263.12,296.37,23.220000000000027,73.79599999999999,-96.88
01-04-2017,25.5,260.62,294.23,21.08000000000004,69.94400000000002,-99.38
01-04-2017,25.5,261.88,295.66,22.510000000000048,72.51800000000009,-98.12
01-04-2017,25.5,263.12,295.89,22.74000000000001,72.93199999999996,-96.88
01-04-2017,26.5,260.62,294.95,21.80000000000001,71.23999999999995,-99.38
01-04-2017,26.5,261.88,294.89,21.74000000000001,71.132,-98.12
01-04-2017,26.5,263.12,295.46,22.310000000000002,72.15799999999996,-96.88
01-04-2017,27.5,260.62,294.07,20.920000000000016,69.656,-99.38
01-04-2017,27.5,261.88,293.88,20.730000000000018,69.31400000000002,-98.12
01-04-2017,27.5,263.12,294.69,21.54000000000002,70.77199999999999,-96.88
01-05-2017,24.5,260.62,296.67,23.52000000000004,74.33600000000007,-99.38
01-05-2017,24.5,261.88,299.85,26.700000000000045,80.06,-98.12
01-05-2017,24.5,263.12,299.32,26.170000000000016,79.10599999999994,-96.88
01-05-2017,25.5,260.62,298.79,25.640000000000043,78.15199999999999,-99.38
01-05-2017,25.5,261.88,299.67,26.52000000000004,79.73600000000005,-98.12
01-05-2017,25.5,263.12,299.03,25.879999999999995,78.584,-96.88
01-05-2017,26.5,260.62,299.63,26.480000000000018,79.66400000000004,-99.38
01-05-2017,26.5,261.88,299.04,25.890000000000043,78.60200000000003,-98.12
01-05-2017,26.5,263.12,298.97,25.82000000000005,78.47600000000006,-96.88
01-05-2017,27.5,260.62,298.76,25.610000000000014,78.09800000000001,-99.38
01-05-2017,27.5,261.88,298.2,25.05000000000001,77.08999999999997,-98.12
01-05-2017,27.5,263.12,298.53,25.379999999999995,77.68399999999991,-96.88
01-06-2017,24.5,260.62,296.93,23.78000000000003,74.80400000000003,-99.38
01-06-2017,24.5,261.88,300.7,27.55000000000001,81.58999999999997,-98.12
01-06-2017,24.5,263.12,300.57,27.420000000000016,81.35599999999994,-96.88
